image_id,image_location,turtle_id
ID_LHGM7OJ1,top,t_id_n2FBHk6d
ID_LI699IKA,top,t_id_utw0thCe
ID_LIMNU5QR,left,t_id_QqeoI5F3
ID_LK33VB3I,top,t_id_2Yn71r7R
ID_LM6S0B1M,top,t_id_d6aYXtor
ID_LNCG6IFM,top,t_id_gJaKYxBQ
ID_LND5MMIH,left,t_id_stWei2Uq
ID_LO4RDPO0,top,t_id_3b65X5Lw
ID_LP0GCYNH,left,t_id_gJaKYxBQ
ID_LP7JUNDW,right,t_id_ip3jsrYo
ID_LPG4581L,left,t_id_AOWArhGb
ID_LPP8P5OF,top,t_id_a4VYrmyA
ID_LQ0TPVJV,right,t_id_e9i3Lbq4
ID_LRLI49AW,top,t_id_uJXT7dGu
ID_LSM75ZO7,top,t_id_m2JvEcsg
ID_LTJW82SQ,top,t_id_G5eoqwD8
ID_LVL0F31H,top,t_id_Kf73l69A
ID_LVMJ6BNM,left,t_id_QqeoI5F3
ID_LWEHAEWP,top,t_id_WDCMGvI4
ID_LWUBIFZE,top,t_id_dc6pjonY
ID_LXZQC7HI,right,t_id_bYageLYA
ID_LYSQHGXQ,top,t_id_ksTLswDT
ID_LZ2KEHGP,top,t_id_4XiPKIk7
ID_M14B47DE,right,t_id_FBsGDJhU
ID_M17N1BF4,left,t_id_UVQa4BMz
ID_M1IOXDQU,left,t_id_2QmcRkNj
ID_M23WYAY4,left,t_id_ksTLswDT
ID_M3PD6Z4X,right,t_id_gJaKYxBQ
ID_M3WKTJJJ,right,t_id_8b8sprYe
ID_M45GF9ZV,right,t_id_uVgs53Cz
ID_M760T3Y0,left,t_id_pCO59rOk
ID_M7EZ9KWU,top,t_id_B7LaSiac
ID_M8I33K2X,right,t_id_GrxmyS59
ID_M8JKVA7O,top,t_id_D0gA44av
ID_M8KSDBW6,left,t_id_fjHGjp1w
ID_M9BNEE7E,top,t_id_HxxqrdTx
ID_MAM3AMA5,top,t_id_G5eoqwD8
ID_MBUZ1F22,left,t_id_m2JvEcsg
ID_MCE8QF42,top,t_id_Ts5LyVQz
ID_MCX5HSF8,top,t_id_WDCMGvI4
ID_MDTA7NL9,right,t_id_C0wevyOl
ID_MEEFD8ZQ,right,t_id_WDCMGvI4
ID_MEZPOPKK,left,t_id_ROFhVsy2
ID_MF15LWQ2,right,t_id_gz3whk0q
ID_MFRMCPWJ,left,t_id_uJXT7dGu
ID_MFVYXJL1,left,t_id_15bo4NKD
ID_MHDKVZD2,top,t_id_bYageLYA
ID_MHIMCE5O,left,t_id_UVQa4BMz
ID_MHJ9ZL5D,top,t_id_G5eoqwD8
ID_MJJZGOFP,right,t_id_1KIezxkh
ID_MJO1VH1M,left,t_id_ksTLswDT
ID_MLM8TN98,left,t_id_a4VYrmyA
ID_MLQZ9OEP,top,t_id_NW7wn8TC
ID_MN9QFBNA,top,t_id_GrxmyS59
ID_MNZ5HWUT,right,t_id_4ZfTUmwL
ID_MO9R40JA,right,t_id_hRzOoJ2t
ID_MODGDV0X,right,t_id_uJXT7dGu
ID_MOHPCR7C,right,t_id_uJXT7dGu
ID_MOMO15HX,top,t_id_uJXT7dGu
ID_MOPYVC4U,right,t_id_DPYQnZyv
ID_MQDFMAW5,top,t_id_e9i3Lbq4
ID_MQOTPTUW,top,t_id_3K93fQBS
ID_MRC6SLLH,top,t_id_J5dngbNA
ID_MS8JVDYS,left,t_id_HcnnlRda
ID_MT7YKZK0,left,t_id_X3bKBWYW
ID_MTP0EQTH,left,t_id_NW7wn8TC
ID_MTVC0PF9,left,t_id_gJaKYxBQ
ID_MU5D7R4G,top,t_id_JI6ba2Yx
ID_MUVUC92H,top,t_id_Ts5LyVQz
ID_MVUXFVLD,right,t_id_mpuNp8mf
ID_MWB1ZOLQ,top,t_id_Lhp87PBX
ID_MXI14FK1,top,t_id_ROFhVsy2
ID_MXVQP38H,right,t_id_ROFhVsy2
ID_MYGE2LAX,top,t_id_SwQZGIpa
ID_MZJ7T2HY,top,t_id_HxxqrdTx
ID_MZJHWLCE,top,t_id_ksTLswDT
ID_MZO52J57,top,t_id_uIlC9Gfo
ID_MZQY5H5G,right,t_id_a4VYrmyA
ID_N0B36HI0,right,t_id_fjHGjp1w
ID_N0DQJLIU,left,t_id_ROFhVsy2
ID_N0GC6PJB,right,t_id_m2JvEcsg
ID_N0LP63WF,top,t_id_ZfvZBX4Q
ID_N0LQS5D0,top,t_id_smNwfXAT
ID_N4AB0ABG,left,t_id_d6aYXtor
ID_N58GPHRW,top,t_id_UVQa4BMz
ID_N5WPBFLM,left,t_id_OqU1NWEA
ID_N69BGA4O,left,t_id_dVQ4x3wz
ID_N6VBVKYX,left,t_id_J24awAHQ
ID_N7UAFGID,right,t_id_gGQbn7FA
ID_N7VYJGMW,right,t_id_JI6ba2Yx
ID_N9HS1KQF,left,t_id_D0gA44av
ID_N9WSLLJ1,right,t_id_EEbWq5Pj
ID_N9XVAHD9,right,t_id_Ts5LyVQz
ID_NAJ0DGI5,top,t_id_ip3jsrYo
ID_NCCLGORA,right,t_id_3K93fQBS
ID_ND8HHJQM,top,t_id_n2FBHk6d
ID_NE20U4TV,right,t_id_uVgs53Cz
ID_NFGZXE2D,top,t_id_pCO59rOk
ID_NKDSR9HH,right,t_id_GrxmyS59
ID_NKLZUEVG,left,t_id_uIlC9Gfo
ID_NKPIPQMC,top,t_id_J5dngbNA
ID_NL03TGV4,right,t_id_m2JvEcsg
ID_NNG71HQ6,right,t_id_dVQ4x3wz
ID_NO78233G,top,t_id_X3bKBWYW
ID_NO9OIJ2H,top,t_id_G5eoqwD8
ID_NOG57Y9Y,left,t_id_VP2NW7aV
ID_NOUXZBV1,left,t_id_AMnriNb5
ID_NPTV2A8L,top,t_id_dVQ4x3wz
ID_NQAIDW51,top,t_id_Kc1tXDbJ
ID_NRP1AIT4,right,t_id_WXXcPTSW
ID_NRPR0F4E,left,t_id_niEvmwXu
ID_NS2ERTJK,top,t_id_AMnriNb5
ID_NT0DPVA4,left,t_id_Imm5pnNf
ID_NT2HMCT8,left,t_id_dVQ4x3wz
ID_NTARX8FD,right,t_id_UVQa4BMz
ID_NTO6XITQ,top,t_id_Ts5LyVQz
ID_NUL9C6NW,right,t_id_Lhp87PBX
ID_NWGTXLC1,right,t_id_ROFhVsy2
ID_O0DZIQAK,left,t_id_SwQZGIpa
ID_O0VWI4RV,left,t_id_3fKmnkBS
ID_O0ZBUMWU,right,t_id_J5dngbNA
ID_O18PWPFZ,right,t_id_9GFmcOd5
ID_O1BPUT8S,top,t_id_VFb44eFm
ID_O1I8JHUX,top,t_id_GrxmyS59
ID_O1OIO05P,left,t_id_VP2NW7aV
ID_O2MD91QZ,left,t_id_Dv4O8bOM
ID_O2UNFDY1,left,t_id_WXXcPTSW
ID_O3G6HHBA,top,t_id_hRzOoJ2t
ID_O3K6N0PN,left,t_id_stWei2Uq
ID_O3PSB5YN,left,t_id_Ts5LyVQz
ID_O3UEXZ81,right,t_id_D0gA44av
ID_O420ITVF,left,t_id_dhdJMT1K
ID_O78PRKPK,right,t_id_dVQ4x3wz
ID_O999K22E,left,t_id_C0wevyOl
ID_OAI7U0HW,right,t_id_ROFhVsy2
ID_OBXB53RL,right,t_id_QqeoI5F3
ID_OCAWIDVX,right,t_id_DPYQnZyv
ID_OCG94TZX,top,t_id_k1rScFLB
ID_OD6NGW5V,top,t_id_EEbWq5Pj
ID_ODPRF7WO,right,t_id_3fKmnkBS
ID_OE5XCONY,top,t_id_FBsGDJhU
ID_OE9U0500,left,t_id_hRzOoJ2t
ID_OG1GRF3E,right,t_id_DbmclTcj
ID_OGY3G91Y,top,t_id_AOWArhGb
ID_OHOUJH8Q,top,t_id_pCO59rOk
ID_OHTSNM7U,right,t_id_IP3xtKuX
ID_OI53ZV4Y,top,t_id_WDCMGvI4
ID_OIQGRALC,left,t_id_hRzOoJ2t
ID_OJ6DQV95,left,t_id_hRzOoJ2t
ID_OJB04LK1,right,t_id_DPYQnZyv
ID_OJSSJ2SH,right,t_id_AOWArhGb
ID_OKMQPAM0,right,t_id_4ZfTUmwL
ID_OKOS05PC,left,t_id_BI99coHt
ID_OLDGJ71A,right,t_id_HxxqrdTx
ID_OLE0F230,right,t_id_hRzOoJ2t
ID_OM0I3V52,top,t_id_0g31STvR
ID_OMDR6UAR,right,t_id_3K93fQBS
ID_OMJ51VAU,left,t_id_Kf73l69A
ID_OMRKZUGR,top,t_id_7gFFZy7i
ID_OOYMQ3BV,left,t_id_niEvmwXu
ID_OP3YU88T,top,t_id_bYageLYA
ID_OP81LG70,top,t_id_GrxmyS59
ID_OP8XW057,top,t_id_stWei2Uq
ID_OQH8ZKLC,left,t_id_ROFhVsy2
ID_OQPR97ZJ,left,t_id_UVQa4BMz
ID_OTD4A4JG,top,t_id_VFb44eFm
ID_OTFIFVLC,left,t_id_JI6ba2Yx
ID_OTOVP983,left,t_id_pCO59rOk
ID_OTWSR0ZA,left,t_id_D7NA71la
ID_OUY837TO,top,t_id_0g31STvR
ID_OVYZTN8A,top,t_id_uMOOrQu7
ID_OWRU1MUU,right,t_id_BI99coHt
ID_OX2E6P2N,left,t_id_ROFhVsy2
ID_OY6I8BFG,top,t_id_72SiiZCp
ID_OZ2WERG1,top,t_id_YjXYTCGC
ID_OZC6KK0Q,left,t_id_hibDzPAP
ID_OZW4HSQ1,top,t_id_Kc1tXDbJ
ID_P0ZXZ6Z0,right,t_id_ROFhVsy2
ID_P121ABSO,left,t_id_IlO9BOKc
ID_P1M2DQ92,right,t_id_87CLFCvE
ID_P1Q5JWA3,right,t_id_15bo4NKD
ID_P1VMEEI7,top,t_id_BI99coHt
ID_P2I5L8EA,top,t_id_ksTLswDT
ID_P2KUGMSZ,top,t_id_m2JvEcsg
ID_P3H6J4DT,top,t_id_VP2NW7aV
ID_P4F3CMRN,left,t_id_72SiiZCp
ID_P50ZTBK1,right,t_id_G5eoqwD8
ID_P515ULFO,left,t_id_Kf73l69A
ID_P64FEB43,top,t_id_hibDzPAP
ID_P7LXRA4M,left,t_id_4XiPKIk7
ID_P7RAZD3A,top,t_id_fxTQ5vHC
ID_P81MPNDW,right,t_id_a4VYrmyA
ID_P8HXJ2SR,left,t_id_8b8sprYe
ID_P8YFL5T1,left,t_id_mXD9Bjsb
ID_P98AEGPJ,right,t_id_X3bKBWYW
ID_PA2177BD,left,t_id_p77GDtzg
ID_PAQ0ZGLY,left,t_id_stWei2Uq
ID_PBE1TTGD,right,t_id_FBsGDJhU
ID_PCVB2UVB,top,t_id_mXD9Bjsb
ID_PD9FT13D,left,t_id_Dv4O8bOM
ID_PDIIY0HR,right,t_id_uIlC9Gfo
ID_PE8ZVLPZ,right,t_id_IP1t15lD
ID_PEI4Q3OL,right,t_id_hibDzPAP
ID_PEKZ9E1J,top,t_id_3b65X5Lw
ID_PFV2EGF9,left,t_id_m2JvEcsg
ID_PG9GEBED,left,t_id_qZ0iZYsC
ID_PGI3L6MX,top,t_id_BXWccqAn
ID_PICOLFZU,right,t_id_VP2NW7aV
ID_PIDP583F,right,t_id_2Yn71r7R
ID_PILD3ESN,left,t_id_4XiPKIk7
ID_PITDB70K,left,t_id_BXWccqAn
ID_PJ11N98G,left,t_id_k1rScFLB
ID_PKH2VH9R,top,t_id_VP2NW7aV
ID_PKHY49FR,top,t_id_HcnnlRda
ID_PLE6N9NR,top,t_id_8b8sprYe
ID_PLSE0TWE,top,t_id_X3bKBWYW
ID_PMSVVY6S,top,t_id_ROFhVsy2
ID_PMUAUFO8,right,t_id_gz3whk0q
ID_PN1LXCO5,right,t_id_gJaKYxBQ
ID_PNOSRYJ4,top,t_id_mpuNp8mf
ID_PPSS872T,right,t_id_ROFhVsy2
ID_PR5TVG19,right,t_id_fxTQ5vHC
ID_PRY0XJOW,left,t_id_2Yn71r7R
ID_PS27ESKX,right,t_id_ZfvZBX4Q
ID_PSRW7B2P,top,t_id_ROFhVsy2
ID_PSV6BUWY,left,t_id_pCO59rOk
ID_PUPUSSE0,top,t_id_utw0thCe
ID_PV8A8TSR,right,t_id_Kf73l69A
ID_PVJNH2XA,top,t_id_Ts5LyVQz
ID_PVTT5ZKJ,top,t_id_SwQZGIpa
ID_PXKI8J0W,left,t_id_KysHzQQK
ID_PYA5ISEH,right,t_id_ROFhVsy2
ID_PYPJZPP4,top,t_id_Imm5pnNf
ID_PYUU50JJ,top,t_id_hRzOoJ2t
ID_PZ4R21NL,right,t_id_VP2NW7aV
ID_PZCVSR5Z,top,t_id_ZfvZBX4Q
ID_PZX9VUW2,right,t_id_ksTLswDT
ID_Q1MUD2XZ,top,t_id_BI99coHt
ID_Q1TF3HZU,left,t_id_stWei2Uq
ID_Q1VDOSUM,left,t_id_VP2NW7aV
ID_Q2JM2XDQ,left,t_id_DPYQnZyv
ID_Q31894PE,top,t_id_HcnnlRda
ID_Q3BEGYDZ,left,t_id_9GFmcOd5
ID_Q3NWKOS8,left,t_id_8b8sprYe
ID_Q3U7PBL2,top,t_id_NW7wn8TC
ID_Q4PHFFL5,top,t_id_DPYQnZyv
ID_Q63HDLEX,top,t_id_ip3jsrYo
ID_Q791I9P4,left,t_id_72SiiZCp
ID_Q8DDPT7E,right,t_id_KysHzQQK
ID_Q8WLPS2N,top,t_id_B7LaSiac
ID_Q8X41AWV,top,t_id_bYageLYA
ID_Q8ZTJWNM,left,t_id_7gFFZy7i
ID_Q95C8GZY,top,t_id_DPYQnZyv
ID_Q98QK3RA,top,t_id_YjXYTCGC
ID_Q99RU2UB,top,t_id_15bo4NKD
ID_Q9QV0QXI,top,t_id_NW7wn8TC
ID_QA4MB57L,right,t_id_hRzOoJ2t
ID_QA4P32OC,top,t_id_GrxmyS59
ID_QAAUKJ7L,top,t_id_OqU1NWEA
ID_QAW5VR7D,right,t_id_Ts5LyVQz
ID_QB6M362S,left,t_id_ROFhVsy2
ID_QC0HY681,right,t_id_iD9ikw6Y
ID_QC4ETXA5,left,t_id_VFb44eFm
ID_QCMJ1R3C,right,t_id_WXXcPTSW
ID_QDJ0DNWU,top,t_id_fjHGjp1w
ID_QDMEDCO9,left,t_id_uJXT7dGu
ID_QDMW6DEZ,right,t_id_B7LaSiac
ID_QE4ICKEI,top,t_id_2QmcRkNj
ID_QE5Q7GD0,left,t_id_YjXYTCGC
ID_QE9H9BMN,top,t_id_MwnEYfqe
ID_QENUA1KV,right,t_id_Ts5LyVQz
ID_QEOHRAAK,left,t_id_BI99coHt
ID_QEVT6JM8,right,t_id_AOWArhGb
ID_QG488M1V,top,t_id_fxTQ5vHC
ID_QGNMSTJP,top,t_id_DPYQnZyv
ID_QGPN8J8Y,top,t_id_e9i3Lbq4
ID_QHE3ZNI5,top,t_id_uMOOrQu7
ID_QIEXTKDE,top,t_id_fjHGjp1w
ID_QIILZAE0,left,t_id_WDCMGvI4
ID_QIVYUKVT,left,t_id_tjWepji1
ID_QJ5F7RD4,top,t_id_DPYQnZyv
ID_QJS1EGFB,top,t_id_2Yn71r7R
ID_QK34X58A,top,t_id_DPYQnZyv
ID_QLXYT50S,right,t_id_Kc1tXDbJ
ID_QLZGM4NC,top,t_id_D7NA71la
ID_QNS796W6,left,t_id_MwnEYfqe
ID_QOLD4V6P,top,t_id_Kf73l69A
ID_QOP5N642,right,t_id_15bo4NKD
ID_QOUS7XD6,left,t_id_3K93fQBS
ID_QPP4C9R6,top,t_id_KysHzQQK
ID_QPPTPV42,right,t_id_Ts5LyVQz
ID_QQ11XMFC,top,t_id_uJXT7dGu
ID_QQ57CMG4,right,t_id_JI6ba2Yx
ID_QQFC5AHE,right,t_id_9GFmcOd5
ID_QQI5GHYN,left,t_id_dVQ4x3wz
ID_QQJMURMM,right,t_id_d6aYXtor
ID_QSOQ8ZSP,top,t_id_2QmcRkNj
ID_QU116P85,left,t_id_GrxmyS59
ID_QUT448XP,left,t_id_mXD9Bjsb
ID_QUX7JS85,left,t_id_a4VYrmyA
ID_QVTKT4MU,top,t_id_ROFhVsy2
ID_QWH2TODQ,top,t_id_dVQ4x3wz
ID_QWZ373O0,top,t_id_a4VYrmyA
ID_QX98XWID,right,t_id_GrxmyS59
ID_QXYZOFEH,left,t_id_3K93fQBS
ID_QZ8SX59E,right,t_id_3b65X5Lw
ID_R05AIULT,right,t_id_72SiiZCp
ID_R1N5MLUC,right,t_id_ksTLswDT
ID_R1NWV4PP,top,t_id_G5eoqwD8
ID_R1R94L1C,left,t_id_QqeoI5F3
ID_R2OC9TE1,top,t_id_IP1t15lD
ID_R34OWDJY,right,t_id_ip3jsrYo
ID_R34ZH4EL,left,t_id_Kf73l69A
ID_R4IUEQZR,right,t_id_JI6ba2Yx
ID_R5SZZUB7,left,t_id_UVQa4BMz
ID_R6B3K6OE,top,t_id_C0wevyOl
ID_R6FNHXTC,left,t_id_JI6ba2Yx
ID_R6RN36AS,top,t_id_dhdJMT1K
ID_R6UKP6OQ,left,t_id_uIlC9Gfo
ID_R7GK2YXP,top,t_id_0DPPpRUz
ID_RA3EQ2HS,top,t_id_3b65X5Lw
ID_RBFXP1Z9,right,t_id_VFb44eFm
ID_RCCYBVS6,left,t_id_SwQZGIpa
ID_RCD6NZOJ,right,t_id_bYageLYA
ID_RCMM0SLR,left,t_id_hRzOoJ2t
ID_REBWMEP1,left,t_id_smNwfXAT
ID_RFTW05FP,right,t_id_tjWepji1
ID_RGDS2BGT,right,t_id_9GFmcOd5
ID_RHIZ5JCH,left,t_id_m2JvEcsg
ID_RHU29QC9,left,t_id_utw0thCe
ID_RHU6R4DI,right,t_id_GrxmyS59
ID_RI6JUEDZ,top,t_id_Imm5pnNf
ID_RIG8UJLF,top,t_id_9GFmcOd5
ID_RK255JSD,top,t_id_WXXcPTSW
ID_RK5AVSOO,left,t_id_ksTLswDT
ID_RK9GROH0,left,t_id_Kc1tXDbJ
ID_RL1661JE,left,t_id_bYageLYA
ID_RLIZVEED,right,t_id_3fKmnkBS
ID_RLLP216R,left,t_id_WDCMGvI4
ID_RN5SJCUS,left,t_id_tjWepji1
ID_RNM8OM7F,top,t_id_VP2NW7aV
ID_RO4XA6ZX,right,t_id_k1rScFLB
ID_RO6NL9CS,top,t_id_J24awAHQ
ID_RO8IU5BX,right,t_id_WXXcPTSW
ID_RP6LK8ME,left,t_id_fxTQ5vHC
ID_RQ5Z29DS,right,t_id_3b65X5Lw
ID_RQTR2TVL,left,t_id_hRzOoJ2t
ID_RR7BJ2U8,left,t_id_BI99coHt
ID_RT415HV4,top,t_id_HxxqrdTx
ID_RT916ZQG,right,t_id_HcnnlRda
ID_RTCR3R4K,right,t_id_mpuNp8mf
ID_RUNQ2FIM,right,t_id_gz3whk0q
ID_RVATH2HZ,right,t_id_3b65X5Lw
ID_RVTQP7MQ,left,t_id_Ts5LyVQz
ID_RWNK17IG,left,t_id_g9Fz8PH7
ID_RXGFH8F1,top,t_id_3K93fQBS
ID_RZJJGBVM,top,t_id_dhdJMT1K
ID_S02FL4ID,left,t_id_tjWepji1
ID_S04AGHSE,right,t_id_Kf73l69A
ID_S0B9X2YB,top,t_id_fjHGjp1w
ID_S15SGT55,top,t_id_VP2NW7aV
ID_S1NRBSKU,right,t_id_3fKmnkBS
ID_S2MXGMP8,top,t_id_X3bKBWYW
ID_S2SH4EIH,left,t_id_d6aYXtor
ID_S3BLGCHB,right,t_id_JI6ba2Yx
ID_S3G4SSTJ,top,t_id_KysHzQQK
ID_S4398946,right,t_id_9GFmcOd5
ID_S5A2A76Z,top,t_id_VP2NW7aV
ID_S64CQM1R,top,t_id_Ts5LyVQz
ID_S65PBNKF,top,t_id_tjWepji1
ID_S6FL4KD3,right,t_id_dVQ4x3wz
ID_S79L43Q0,right,t_id_ROFhVsy2
ID_S8P2K4NN,right,t_id_p77GDtzg
ID_S92A4W3D,right,t_id_4ZfTUmwL
ID_S9LI7L4Z,top,t_id_EEbWq5Pj
ID_S9NS44EP,left,t_id_Lhp87PBX
ID_SA77TLMN,left,t_id_fxTQ5vHC
ID_SBJ4SKGU,top,t_id_IP3xtKuX
ID_SBK2IX9S,left,t_id_0DPPpRUz
ID_SBMYJOJX,right,t_id_utw0thCe
ID_SBTL29PQ,right,t_id_DPYQnZyv
ID_SBVHB3CS,top,t_id_2E8o5Jtl
ID_SC9XGO7W,top,t_id_e9i3Lbq4
ID_SCKMVRWX,left,t_id_ROFhVsy2
ID_SDBFH6UK,right,t_id_2E8o5Jtl
ID_SDYL1Y2T,top,t_id_uIlC9Gfo
ID_SEAPBGHV,left,t_id_ZfvZBX4Q
ID_SEKK9MFX,right,t_id_fxTQ5vHC
ID_SEKQSWSL,right,t_id_HxxqrdTx
ID_SEWV3JB0,right,t_id_gz3whk0q
ID_SF1FFVIQ,left,t_id_7gFFZy7i
ID_SFQE9FQ9,left,t_id_D7NA71la
ID_SH9RND3N,top,t_id_D0gA44av
ID_SHA7LQDB,top,t_id_mXD9Bjsb
ID_SHF7EPUM,left,t_id_KysHzQQK
ID_SHNYCFBF,left,t_id_gGQbn7FA
ID_SJA9AFSI,top,t_id_IP3xtKuX
ID_SK4TQ9IA,top,t_id_72SiiZCp
ID_SLSMCJ8K,right,t_id_SwQZGIpa
ID_SLT9YFGF,right,t_id_VP2NW7aV
ID_SLYQTV6O,left,t_id_bYageLYA
ID_SM70K1RQ,right,t_id_VFb44eFm
ID_SMI0RMXB,left,t_id_VP2NW7aV
ID_SMLKP7NW,top,t_id_4XiPKIk7
ID_SMU4NVJQ,top,t_id_smNwfXAT
ID_SNR93SBY,top,t_id_X3bKBWYW
ID_SOJDCDOH,right,t_id_WDCMGvI4
ID_SOVNF34H,left,t_id_stWei2Uq
ID_SPJB293P,left,t_id_g9Fz8PH7
ID_SQ06OP9G,left,t_id_YjXYTCGC
ID_SQISG6CL,left,t_id_8b8sprYe
ID_SQYM6RCQ,top,t_id_HcnnlRda
ID_SRH3IZ3U,right,t_id_8b8sprYe
ID_SRV002C5,left,t_id_hRzOoJ2t
ID_SVCJRIEI,right,t_id_2E8o5Jtl
ID_SW5ZYY6Q,left,t_id_fjHGjp1w
ID_SZ71OF5U,top,t_id_iD9ikw6Y
ID_T0BU3UA4,top,t_id_MwnEYfqe
ID_T0RVOG8N,right,t_id_C0wevyOl
ID_T1KNJO5G,right,t_id_VP2NW7aV
ID_T25YWGAA,left,t_id_2QmcRkNj
ID_T44CRJ0L,top,t_id_Kf73l69A
ID_T4X2NJXT,left,t_id_C0wevyOl
ID_T6SCLYV0,right,t_id_3K93fQBS
ID_T814T7PV,top,t_id_fxTQ5vHC
