image_id,image_location,turtle_id
ID_T8GUO53E,right,t_id_ksTLswDT
ID_T8K76XGB,top,t_id_DbmclTcj
ID_T8Y798CJ,right,t_id_stWei2Uq
ID_TAQQB3K2,right,t_id_d6aYXtor
ID_TB51HHH5,top,t_id_dc6pjonY
ID_TCDNCKKF,left,t_id_DPYQnZyv
ID_TCRAK2SL,left,t_id_AOWArhGb
ID_TCVSL145,right,t_id_Kf73l69A
ID_TDEYFFRJ,right,t_id_bYageLYA
ID_TDRU4IHL,top,t_id_tjWepji1
ID_TDZ9Y6G0,right,t_id_1KIezxkh
ID_TE6RBMMW,right,t_id_D7NA71la
ID_TENORLIN,top,t_id_ROFhVsy2
ID_TG6J6I2T,top,t_id_8b8sprYe
ID_TG6LPJ12,right,t_id_Ts5LyVQz
ID_TGN9OBL2,left,t_id_ifWwxWF4
ID_TGOL2RTX,top,t_id_IP1t15lD
ID_TI4AXI7S,top,t_id_iD9ikw6Y
ID_TIBSUG79,right,t_id_DPYQnZyv
ID_TIPS2OY1,top,t_id_m2JvEcsg
ID_TJ2DY755,right,t_id_stWei2Uq
ID_TJKJK3GT,right,t_id_IlO9BOKc
ID_TJNHJTF2,left,t_id_m2JvEcsg
ID_TJPAERCY,left,t_id_72SiiZCp
ID_TJQHHY6Z,right,t_id_JI6ba2Yx
ID_TK8TAHMT,top,t_id_Dv4O8bOM
ID_TKDIA5OO,top,t_id_utw0thCe
ID_TKM1FEQM,left,t_id_UVQa4BMz
ID_TKQ1T7OM,right,t_id_D7NA71la
ID_TL8XQRVC,right,t_id_VFb44eFm
ID_TLQIWFDN,top,t_id_GrxmyS59
ID_TM5CCJQ7,left,t_id_GrxmyS59
ID_TMGBD56H,right,t_id_QqeoI5F3
ID_TMK8JF37,right,t_id_8b8sprYe
ID_TMN5YR5U,top,t_id_Kc1tXDbJ
ID_TN3XKGKU,right,t_id_utw0thCe
ID_TNI912WA,right,t_id_AOWArhGb
ID_TNNGKAUR,left,t_id_mpuNp8mf
ID_TOYTUUDJ,top,t_id_1KIezxkh
ID_TQ8BLTY0,right,t_id_AMnriNb5
ID_TQLCI8T4,top,t_id_UVQa4BMz
ID_TQW7T333,right,t_id_ROFhVsy2
ID_TR3FW0YH,left,t_id_1KIezxkh
ID_TSQSFARY,top,t_id_Kc1tXDbJ
ID_TT08S3B2,left,t_id_G5eoqwD8
ID_TTABJPWV,top,t_id_AOWArhGb
ID_TW1GLCKK,left,t_id_Ts5LyVQz
ID_TWD5RJ9O,left,t_id_m2JvEcsg
ID_TWT9XMXN,right,t_id_fxTQ5vHC
ID_TXA90ZXK,left,t_id_8b8sprYe
ID_TXUBHN1C,top,t_id_n2FBHk6d
ID_TYX5EA30,right,t_id_Kf73l69A
ID_U0FMS8SY,left,t_id_EEbWq5Pj
ID_U0RAZNI5,right,t_id_Kf73l69A
ID_U1MVW6S7,top,t_id_iZQiE7wb
ID_U1Y9CQ79,left,t_id_G5eoqwD8
ID_U2M2B4H3,top,t_id_dVQ4x3wz
ID_U2MFDJK0,right,t_id_smNwfXAT
ID_U3T9YERI,left,t_id_ROFhVsy2
ID_U4NL1N7O,top,t_id_VP2NW7aV
ID_U5NYR6RZ,top,t_id_9GFmcOd5
ID_U5ZW178N,right,t_id_VP2NW7aV
ID_U68O8V5X,right,t_id_2QmcRkNj
ID_U7J1OX23,right,t_id_m2JvEcsg
ID_U7KPVP7L,top,t_id_bYageLYA
ID_UA7QCOAK,left,t_id_JI6ba2Yx
ID_UB582XNA,left,t_id_DPYQnZyv
ID_UC0KOY7G,left,t_id_ZfvZBX4Q
ID_UC0NFKIH,left,t_id_UVQa4BMz
ID_UC3C1JCG,right,t_id_AOWArhGb
ID_UCC8MTQC,top,t_id_bYageLYA
ID_UCEPNVYH,left,t_id_BI99coHt
ID_UD8VS1PA,right,t_id_dVQ4x3wz
ID_UDBC2MSD,top,t_id_4ZfTUmwL
ID_UDV7ZUN0,left,t_id_ROFhVsy2
ID_UDWBD3B8,top,t_id_VP2NW7aV
ID_UFK0CS7U,right,t_id_MwnEYfqe
ID_UFML5MGF,right,t_id_Kf73l69A
ID_UFUK46C1,left,t_id_hRzOoJ2t
ID_UG2TVKMW,left,t_id_8b8sprYe
ID_UGVZW1XI,top,t_id_BXWccqAn
ID_UHU1IIQC,top,t_id_n2FBHk6d
ID_UI1EJ6HH,left,t_id_8b8sprYe
ID_UIR6EX0Q,top,t_id_0DPPpRUz
ID_UJ5YOAP8,left,t_id_WDCMGvI4
ID_UK7DH6ZK,right,t_id_OqU1NWEA
ID_ULAKU6DJ,top,t_id_uIlC9Gfo
ID_ULCE86UH,right,t_id_IlO9BOKc
ID_ULJA2XPE,top,t_id_IlO9BOKc
ID_UMYSZL5W,left,t_id_uIlC9Gfo
ID_UMZ6SMA6,right,t_id_DPYQnZyv
ID_UNXGGHWX,right,t_id_dc6pjonY
ID_UQ1GZMBE,top,t_id_ROFhVsy2
ID_UQ5SGR75,left,t_id_JI6ba2Yx
ID_UQ71Z428,right,t_id_fjHGjp1w
ID_UQ8O9I2H,right,t_id_JI6ba2Yx
ID_UQLUZB4A,top,t_id_VP2NW7aV
ID_UQNK7X0M,left,t_id_2E8o5Jtl
ID_UR0527D9,left,t_id_0g31STvR
ID_URBX4MMR,top,t_id_bYageLYA
ID_URTL0SBO,left,t_id_9GFmcOd5
ID_USIEXBII,right,t_id_DbmclTcj
ID_UT0O8OH2,right,t_id_DPYQnZyv
ID_UT6XV3VZ,right,t_id_IlO9BOKc
ID_UWXTPFFZ,top,t_id_C0wevyOl
ID_UXZYH5HE,right,t_id_AOWArhGb
ID_UY2ETNZB,top,t_id_ROFhVsy2
ID_UYABW37Q,top,t_id_iD9ikw6Y
ID_UYM7FKWU,top,t_id_qZ0iZYsC
ID_UYNNFHNI,left,t_id_Ts5LyVQz
ID_UZ8F3JRC,top,t_id_KysHzQQK
ID_UZCHV7U9,top,t_id_8b8sprYe
ID_UZEE6OYC,right,t_id_HcnnlRda
ID_UZM64SPZ,top,t_id_2E8o5Jtl
ID_V04FA636,left,t_id_15bo4NKD
ID_V06YGGTX,right,t_id_Kf73l69A
ID_V0YW05GZ,top,t_id_tjWepji1
ID_V10P7G34,left,t_id_DPYQnZyv
ID_V1N07YAE,top,t_id_hRzOoJ2t
ID_V1PZ6AR5,top,t_id_a4VYrmyA
ID_V1WYS9MC,top,t_id_IP1t15lD
ID_V2EOE1MX,left,t_id_WDCMGvI4
ID_V2Q47RIR,top,t_id_ZfvZBX4Q
ID_V37P9JTD,top,t_id_hRzOoJ2t
ID_V5LSL5Z9,top,t_id_15bo4NKD
ID_V5O71WV8,top,t_id_ROFhVsy2
ID_V65UTVHG,top,t_id_gJaKYxBQ
ID_V6HX27DY,left,t_id_3b65X5Lw
ID_V76J30PS,right,t_id_G5eoqwD8
ID_V79RH4O4,right,t_id_p77GDtzg
ID_V84NRDHD,left,t_id_tjWepji1
ID_V8B10QFC,left,t_id_ROFhVsy2
ID_V8HWPX4S,top,t_id_8b8sprYe
ID_V8WT9SLI,left,t_id_fxTQ5vHC
ID_V907KMLK,left,t_id_tjWepji1
ID_V93C6L5U,right,t_id_2Yn71r7R
ID_V9JEPA3P,top,t_id_tjWepji1
ID_V9OTO8MH,right,t_id_Ts5LyVQz
ID_VB3AX05S,top,t_id_J24awAHQ
ID_VBIUJ35S,right,t_id_GOIvCduN
ID_VBPPR3Y7,top,t_id_DbmclTcj
ID_VCJ6HTOQ,right,t_id_3K93fQBS
ID_VF20L2VY,left,t_id_ZfvZBX4Q
ID_VF3L51JZ,left,t_id_SwQZGIpa
ID_VFDRE81R,right,t_id_hibDzPAP
ID_VFE8FVYW,top,t_id_9GFmcOd5
ID_VG8PXW7K,top,t_id_k1rScFLB
ID_VIN9WYSK,top,t_id_72SiiZCp
ID_VJIW0DHC,top,t_id_2Yn71r7R
ID_VJW93N5H,top,t_id_hRzOoJ2t
ID_VKKPUH4P,top,t_id_3K93fQBS
ID_VL0GJ6LH,right,t_id_tjWepji1
ID_VL36TJCA,right,t_id_JI6ba2Yx
ID_VLN1K7OL,right,t_id_BI99coHt
ID_VN4CLUXF,top,t_id_IlO9BOKc
ID_VNARVQLR,left,t_id_pCO59rOk
ID_VNSDR3P4,top,t_id_3fKmnkBS
ID_VO07FB2B,top,t_id_hRzOoJ2t
ID_VO33NMDC,right,t_id_Ts5LyVQz
ID_VO5H8L80,top,t_id_Ts5LyVQz
ID_VOVS77GV,right,t_id_MwnEYfqe
ID_VOXWI65Z,right,t_id_72SiiZCp
ID_VQOF4YT6,top,t_id_G5eoqwD8
ID_VR8O6537,left,t_id_1KIezxkh
ID_VS9OUM7K,right,t_id_G5eoqwD8
ID_VSXDS4MQ,top,t_id_utw0thCe
ID_VUYC58P2,top,t_id_tjWepji1
ID_VVPRSRKM,top,t_id_fxTQ5vHC
ID_VVW0QXLX,left,t_id_qZ0iZYsC
ID_VW3H44ZQ,top,t_id_ZfvZBX4Q
ID_VWX348Z2,top,t_id_AMnriNb5
ID_VX980CQX,top,t_id_dVQ4x3wz
ID_VXBRYHSY,right,t_id_UVQa4BMz
ID_VXC0GWEK,top,t_id_iZQiE7wb
ID_VXLMBRF3,right,t_id_4XiPKIk7
ID_VXPYTIWK,left,t_id_3K93fQBS
ID_VYGPIXV7,top,t_id_G5eoqwD8
ID_VYHON58N,right,t_id_tjWepji1
ID_VYK0UJBM,top,t_id_stWei2Uq
ID_W09ZC1RA,right,t_id_uVgs53Cz
ID_W0E97ERF,right,t_id_Kf73l69A
ID_W2QCJ1FD,left,t_id_G5eoqwD8
ID_W3IKGL2R,top,t_id_UVQa4BMz
ID_W3LR583R,right,t_id_stWei2Uq
ID_W4BQI0EK,right,t_id_IlO9BOKc
ID_W4ZL6WG8,left,t_id_Dv4O8bOM
ID_W5880D4D,top,t_id_ROFhVsy2
ID_W5BYB235,top,t_id_AOWArhGb
ID_W5REUH7W,right,t_id_VP2NW7aV
ID_W63WB7OZ,top,t_id_VFb44eFm
ID_W69Q855F,top,t_id_utw0thCe
ID_W6PAU4FN,left,t_id_KysHzQQK
ID_W700YXHW,top,t_id_MwnEYfqe
ID_W8BB787Y,right,t_id_hibDzPAP
ID_W8L85TKG,top,t_id_Kf73l69A
ID_WAV9Q5DP,top,t_id_uIlC9Gfo
ID_WB0WX0MF,right,t_id_ROFhVsy2
ID_WBNFY7BJ,right,t_id_C0wevyOl
ID_WBO9TYU6,right,t_id_FBsGDJhU
ID_WBWA783J,left,t_id_WDCMGvI4
ID_WCIJAV77,top,t_id_4XiPKIk7
ID_WCMX6SXA,right,t_id_Ts5LyVQz
ID_WCY4UDSS,right,t_id_n2FBHk6d
ID_WDQJTAHN,right,t_id_4ZfTUmwL
ID_WDT93AWO,top,t_id_YjXYTCGC
ID_WECNV339,top,t_id_p77GDtzg
ID_WEQJP7TD,right,t_id_dVQ4x3wz
ID_WG39AF3V,left,t_id_YjXYTCGC
ID_WHHE83HN,top,t_id_m2JvEcsg
ID_WHJ2G4NP,left,t_id_15bo4NKD
ID_WIXB1YAF,top,t_id_mpuNp8mf
ID_WJCD31XD,left,t_id_IP1t15lD
ID_WKVO2R02,right,t_id_AMnriNb5
ID_WKZM3KRR,left,t_id_utw0thCe
ID_WMN78YC3,left,t_id_7gFFZy7i
ID_WNBBFWOF,right,t_id_hibDzPAP
ID_WNIFCX6U,left,t_id_hRzOoJ2t
ID_WOML2HI5,right,t_id_iD9ikw6Y
ID_WP5U7QSF,top,t_id_smNwfXAT
ID_WPFYFY2D,right,t_id_uIlC9Gfo
ID_WPOMNQSN,right,t_id_B7LaSiac
ID_WPOXDVN4,right,t_id_fxTQ5vHC
ID_WPYV2YLJ,left,t_id_WDCMGvI4
ID_WQ8GEGSW,left,t_id_VP2NW7aV
ID_WQON3OI3,top,t_id_uIlC9Gfo
ID_WQQRPJMX,left,t_id_fjHGjp1w
ID_WR22JJ6C,right,t_id_tjWepji1
ID_WR45RUOR,top,t_id_pCO59rOk
ID_WS37GXTC,top,t_id_a4VYrmyA
ID_WSAF9MYE,left,t_id_G5eoqwD8
ID_WSBWRZRH,right,t_id_VP2NW7aV
ID_WT34D0XT,top,t_id_IlO9BOKc
ID_WTZ4VB8R,top,t_id_Ts5LyVQz
ID_WUJE5IVL,left,t_id_HcnnlRda
ID_WUZ6J5F2,right,t_id_GOIvCduN
ID_WV9EVPQH,top,t_id_ROFhVsy2
ID_WWMKB8ZD,top,t_id_mpuNp8mf
ID_WWRZUCZN,left,t_id_ROFhVsy2
ID_WWYCXWOD,left,t_id_Kf73l69A
ID_WX1YJH6T,top,t_id_hRzOoJ2t
ID_WXE4FHF7,top,t_id_hibDzPAP
ID_WXZGW6WG,top,t_id_ifWwxWF4
ID_WYFZLD6Z,top,t_id_UVQa4BMz
ID_WYTYM68R,left,t_id_BI99coHt
ID_WZL2E48U,top,t_id_fxTQ5vHC
ID_WZMZ9XBA,left,t_id_G5eoqwD8
ID_X0MM2VYN,top,t_id_DPYQnZyv
ID_X4AQS1F5,right,t_id_VP2NW7aV
ID_X52M491B,top,t_id_QqeoI5F3
ID_X544I2JH,right,t_id_ROFhVsy2
ID_X54GU2KR,top,t_id_8b8sprYe
ID_X5IGA7ZC,left,t_id_tjWepji1
ID_X5S9LZBZ,left,t_id_uJXT7dGu
ID_X5VBB0IK,left,t_id_hRzOoJ2t
ID_X6L93W5Z,right,t_id_J24awAHQ
ID_X77R33KF,top,t_id_AMnriNb5
ID_X86WZFKF,top,t_id_0g31STvR
ID_X88JUXRH,top,t_id_MwnEYfqe
ID_X8F93RQV,right,t_id_AOWArhGb
ID_X8HHIP6P,left,t_id_e9i3Lbq4
ID_X9LXO5HR,right,t_id_G5eoqwD8
ID_X9ZJ3ERL,right,t_id_0DPPpRUz
ID_XA9CEPXR,right,t_id_Kf73l69A
ID_XAGPOQ4X,right,t_id_fxTQ5vHC
ID_XAO3YF62,top,t_id_D0gA44av
ID_XAOLVKBY,left,t_id_ROFhVsy2
ID_XAYZPM0M,right,t_id_tjWepji1
ID_XC353Q9M,right,t_id_7gFFZy7i
ID_XC6ILSIU,top,t_id_iZQiE7wb
ID_XCDRA49K,left,t_id_uIlC9Gfo
ID_XF6ATGL3,right,t_id_DbmclTcj
ID_XG5CVHSP,left,t_id_DPYQnZyv
ID_XGNKY84Y,right,t_id_smNwfXAT
ID_XGR48J5M,top,t_id_3b65X5Lw
ID_XHXFJ7S5,right,t_id_dVQ4x3wz
ID_XJEFULMZ,right,t_id_3K93fQBS
ID_XJKMKXHC,top,t_id_ROFhVsy2
ID_XK6U9HBK,top,t_id_GrxmyS59
ID_XKZGB22P,top,t_id_D3kHUEgp
ID_XLATFLE4,top,t_id_D3kHUEgp
ID_XLKC56IP,left,t_id_hRzOoJ2t
ID_XM2928BC,right,t_id_IP1t15lD
ID_XM6LJUSC,right,t_id_Ts5LyVQz
ID_XMV8L4BU,right,t_id_J24awAHQ
ID_XNPX3JSB,left,t_id_DbmclTcj
ID_XNS8SR5S,left,t_id_Kf73l69A
ID_XNTITWPE,left,t_id_GrxmyS59
ID_XO046EZO,left,t_id_hRzOoJ2t
ID_XO6ONIW3,top,t_id_GOIvCduN
ID_XP6OWWQW,top,t_id_DPYQnZyv
ID_XP78GEEH,top,t_id_3b65X5Lw
ID_XQ1W0O1H,top,t_id_IlO9BOKc
ID_XRET5QT2,left,t_id_MwnEYfqe
ID_XRQ3CRHU,top,t_id_3fKmnkBS
ID_XRUUZQQZ,left,t_id_AOWArhGb
ID_XRWSJPHZ,left,t_id_DPYQnZyv
ID_XSD2A9NA,left,t_id_JI6ba2Yx
ID_XTHH4MP6,right,t_id_3b65X5Lw
ID_XUAK0MOX,left,t_id_BI99coHt
ID_XVHGNJPB,right,t_id_VP2NW7aV
ID_XW4O8N8E,top,t_id_iD9ikw6Y
ID_XW8DHGJ8,left,t_id_ROFhVsy2
ID_XWEJQI2A,top,t_id_Kf73l69A
ID_XWG2OZ2M,left,t_id_IP3xtKuX
ID_XWGOE98I,top,t_id_15bo4NKD
ID_XWSPU2VM,left,t_id_WXXcPTSW
ID_XXMUZJ9K,top,t_id_fjHGjp1w
ID_XXYNIH4F,top,t_id_uIlC9Gfo
ID_XY46UGAU,top,t_id_C0wevyOl
ID_XYE9KS2L,left,t_id_WDCMGvI4
ID_XYNDN5MA,left,t_id_3K93fQBS
ID_XYPL99FT,right,t_id_VP2NW7aV
ID_XZJJ5JKN,right,t_id_BI99coHt
ID_XZNBVORT,right,t_id_uJXT7dGu
ID_Y0UPDHST,left,t_id_4ZfTUmwL
ID_Y2LJOVUQ,left,t_id_Lhp87PBX
ID_Y2OZSDPL,right,t_id_3K93fQBS
ID_Y2UGVJ78,top,t_id_fxTQ5vHC
ID_Y3N4ES3O,right,t_id_Kf73l69A
ID_Y7DXL8C5,right,t_id_qZ0iZYsC
ID_Y7MU53B4,left,t_id_gz3whk0q
ID_Y8QWHEGF,left,t_id_DbmclTcj
ID_Y9NYWUY6,left,t_id_uJXT7dGu
ID_YA0Y3B8U,right,t_id_DbmclTcj
ID_YAKESNII,top,t_id_SwQZGIpa
ID_YB3TP5OR,right,t_id_WDCMGvI4
ID_YBWK4C4R,left,t_id_qZ0iZYsC
ID_YCV0DZ9K,right,t_id_stWei2Uq
ID_YEN2BC1W,left,t_id_GrxmyS59
ID_YEUBCICN,left,t_id_uJXT7dGu
ID_YEXO5W9L,top,t_id_Kf73l69A
ID_YFBXBW8Y,left,t_id_SwQZGIpa
ID_YGJ43EVE,top,t_id_uVgs53Cz
ID_YH15UNA2,top,t_id_AMnriNb5
ID_YHPURQZO,top,t_id_ROFhVsy2
ID_YIWTSNP5,right,t_id_2E8o5Jtl
ID_YJK1SO40,right,t_id_0g31STvR
ID_YK0MNJ2N,left,t_id_1KIezxkh
ID_YK7TA9Q5,left,t_id_gJaKYxBQ
ID_YKEFJZ2B,top,t_id_uJXT7dGu
ID_YKJZM0QU,top,t_id_tjWepji1
ID_YL3RFAH8,top,t_id_WDCMGvI4
ID_YM0BCX48,left,t_id_bYageLYA
ID_YO7MAMCV,left,t_id_3b65X5Lw
ID_YOA4VDQQ,left,t_id_stWei2Uq
ID_YOBMEXDO,left,t_id_HcnnlRda
ID_YOFF8RZI,left,t_id_B7LaSiac
ID_YR8D6IQ6,top,t_id_fxTQ5vHC
ID_YRVN79SK,top,t_id_iD9ikw6Y
ID_YRVSS1VX,top,t_id_hRzOoJ2t
ID_YS14H0HC,right,t_id_HxxqrdTx
ID_YSA5MYSL,right,t_id_3b65X5Lw
ID_YTSHFQKS,top,t_id_72SiiZCp
ID_YU5NLRWW,left,t_id_n2FBHk6d
ID_YV966BYC,left,t_id_DPYQnZyv
ID_YVEPI4QK,left,t_id_smNwfXAT
ID_YVFYCA1S,top,t_id_Ts5LyVQz
ID_YVSYALQP,left,t_id_mpuNp8mf
ID_YX6DUAVP,top,t_id_9GFmcOd5
ID_YX82QI6R,top,t_id_JI6ba2Yx
ID_YXDC3FJ5,left,t_id_dVQ4x3wz
ID_YZMYVCTX,left,t_id_J24awAHQ
ID_YZYMPK3A,top,t_id_BI99coHt
ID_Z04LDJBY,top,t_id_2Yn71r7R
ID_Z0YTBU9Y,top,t_id_4XiPKIk7
ID_Z0Z6TSCB,left,t_id_G5JLzvai
ID_Z10J6OV1,top,t_id_OqU1NWEA
ID_Z13GROFM,left,t_id_Ts5LyVQz
ID_Z2ILP0TR,top,t_id_e9i3Lbq4
ID_Z2WN3TT8,top,t_id_3K93fQBS
ID_Z44QKKEG,top,t_id_HxxqrdTx
ID_Z4YGKMKM,right,t_id_k1rScFLB
ID_Z5KA8C2M,right,t_id_ROFhVsy2
ID_Z5PB47TH,left,t_id_FBsGDJhU
ID_Z5Q0HDIU,top,t_id_ksTLswDT
ID_Z6E08HWW,top,t_id_ROFhVsy2
ID_Z6FNFY8I,left,t_id_dVQ4x3wz
ID_Z6INHH8P,top,t_id_JI6ba2Yx
ID_Z70AOH5I,left,t_id_D3kHUEgp
ID_Z7K94A7J,right,t_id_X3bKBWYW
ID_Z7QXBMIT,right,t_id_0DPPpRUz
ID_Z8044GN9,right,t_id_k1rScFLB
ID_Z8AKLN0N,left,t_id_hRzOoJ2t
ID_Z94HONDY,top,t_id_bYageLYA
ID_Z9VDOO3S,right,t_id_uMOOrQu7
ID_ZA705O56,right,t_id_D7NA71la
ID_ZAX7JB5Z,right,t_id_m2JvEcsg
ID_ZB5AJ17M,left,t_id_MwnEYfqe
ID_ZC2Q3MO8,right,t_id_MwnEYfqe
ID_ZEGMO44L,top,t_id_Lhp87PBX
ID_ZELQUD8J,left,t_id_2QmcRkNj
ID_ZESG86DZ,left,t_id_iZQiE7wb
ID_ZF6IMKBT,top,t_id_AMnriNb5
ID_ZH72MNHJ,left,t_id_gGQbn7FA
ID_ZHHPWEGQ,top,t_id_m2JvEcsg
ID_ZIAKVOXJ,right,t_id_15bo4NKD
ID_ZIEFMMJ5,top,t_id_hRzOoJ2t
ID_ZIRA79HX,right,t_id_9GFmcOd5
ID_ZK1P299I,right,t_id_SwQZGIpa
ID_ZKUBFJI7,top,t_id_JI6ba2Yx
ID_ZL79ZOVW,top,t_id_72SiiZCp
ID_ZLD90OV1,top,t_id_AMnriNb5
ID_ZLHJADIY,top,t_id_a4VYrmyA
ID_ZLVRXJZR,left,t_id_G5eoqwD8
ID_ZN6QMQAK,left,t_id_uJXT7dGu
ID_ZNKXMMF3,top,t_id_C0wevyOl
ID_ZNWNLIEJ,right,t_id_uJXT7dGu
ID_ZNX3OHFH,top,t_id_ROFhVsy2
ID_ZPPQGRA2,left,t_id_8b8sprYe
ID_ZPQAQG9M,right,t_id_WDCMGvI4
ID_ZPVWRVTV,right,t_id_uIlC9Gfo
ID_ZPYEIZQI,top,t_id_Kf73l69A
ID_ZQ4DZAI7,right,t_id_stWei2Uq
ID_ZQFWH4DC,top,t_id_VP2NW7aV
ID_ZQIXNT65,left,t_id_uMOOrQu7
ID_ZREZC1ZG,left,t_id_YjXYTCGC
ID_ZRFREAK3,top,t_id_FBsGDJhU
ID_ZSBS0O3K,top,t_id_ROFhVsy2
ID_ZSVLTDNK,right,t_id_uJXT7dGu
ID_ZTSBEHTH,top,t_id_dVQ4x3wz
ID_ZUMC1VTV,right,t_id_YjXYTCGC
ID_ZUX7C2SU,top,t_id_HcnnlRda
ID_ZWHZBX92,top,t_id_Kc1tXDbJ
ID_ZXM8MLS2,top,t_id_2QmcRkNj
ID_ZY15TQYT,left,t_id_stWei2Uq
ID_ZYTRP3VN,left,t_id_ip3jsrYo
ID_ZZEGHRM5,left,t_id_m2JvEcsg
